Dataset,TargetID,SensitiveAttribute,Run,TargetModel,ProbCorrectRawIn,ProbCorrectRawOut,AdvantageRaw,ProbCorrectSynIn,ProbCorrectSynOut,AdvantageSyn,PrivacyAdvantage
0.2,ID742,X11,6,BayesianNet,1,0.388375,0.611625,0.436632,0.421394,0.015238,0.596387
0.2,ID742,X11,6,IndependentHistogram,1,0.388375,0.611625,0.236891,0.225285,0.011606,0.600019
0.2,ID742,X11,6,PrivBayesEps1.0,1,0.388375,0.611625,0.165681,0.170759,-0.00508,0.616705
0.2,ID742,X11,7,BayesianNet,1,0.37241,0.62759,0.41305,0.413457,-0.00041,0.628
0.2,ID742,X11,7,IndependentHistogram,1,0.37241,0.62759,0.243419,0.236839,0.00658,0.62101
0.2,ID742,X11,7,PrivBayesEps1.0,1,0.37241,0.62759,0.175821,0.173451,0.00237,0.62522
0.2,ID742,X11,8,BayesianNet,1,0.345328,0.654672,0.407489,0.418268,-0.01078,0.665452
0.2,ID742,X11,8,IndependentHistogram,1,0.345328,0.654672,0.212473,0.220623,-0.00815,0.662822
0.2,ID742,X11,8,PrivBayesEps1.0,1,0.345328,0.654672,0.166367,0.167216,-0.00085,0.655522
0.2,ID742,X11,9,BayesianNet,1,0.348659,0.651341,0.444604,0.42234,0.022264,0.629077
0.2,ID742,X11,9,IndependentHistogram,1,0.348659,0.651341,0.225802,0.224622,0.00118,0.650161
0.2,ID742,X11,9,PrivBayesEps1.0,1,0.348659,0.651341,0.180571,0.167327,0.013244,0.638097
0.2,ID742,X13,0,BayesianNet,1,0.467633,0.532367,0.487194,0.497249,-0.01006,0.542427
0.2,ID742,X13,0,IndependentHistogram,1,0.467633,0.532367,0.134035,0.128779,0.005257,0.52711
0.2,ID742,X13,0,PrivBayesEps1.0,1,0.467633,0.532367,0.122385,0.105065,0.01732,0.515047
0.2,ID742,X13,1,BayesianNet,1,0.503293,0.496707,0.550134,0.551954,-0.00182,0.498527
0.2,ID742,X13,1,IndependentHistogram,1,0.503293,0.496707,0.136117,0.137322,-0.00121,0.497917
0.2,ID742,X13,1,PrivBayesEps1.0,1,0.503293,0.496707,0.108758,0.102435,0.006323,0.490384
0.2,ID742,X13,2,BayesianNet,1,0.493801,0.506199,0.508777,0.494299,0.014478,0.491721
0.2,ID742,X13,2,IndependentHistogram,1,0.493801,0.506199,0.133305,0.12604,0.007265,0.498934
0.2,ID742,X13,2,PrivBayesEps1.0,1,0.493801,0.506199,0.120109,0.114111,0.005998,0.500201
0.2,ID742,X13,3,BayesianNet,1,0.401942,0.598058,0.465331,0.490498,-0.02517,0.623228
0.2,ID742,X13,3,IndependentHistogram,1,0.401942,0.598058,0.120601,0.126643,-0.00604,0.604098
0.2,ID742,X13,3,PrivBayesEps1.0,1,0.401942,0.598058,0.126068,0.110057,0.016011,0.582047
0.2,ID742,X13,4,BayesianNet,1,0.43799,0.56201,0.472692,0.466855,0.005837,0.556173
0.2,ID742,X13,4,IndependentHistogram,1,0.43799,0.56201,0.128248,0.12347,0.004778,0.557232
0.2,ID742,X13,4,PrivBayesEps1.0,1,0.43799,0.56201,0.105281,0.120974,-0.01569,0.5777
0.2,ID742,X13,5,BayesianNet,1,0.446614,0.553386,0.48448,0.50133,-0.01685,0.570236
0.2,ID742,X13,5,IndependentHistogram,1,0.446614,0.553386,0.135676,0.138042,-0.00237,0.555756
0.2,ID742,X13,5,PrivBayesEps1.0,1,0.446614,0.553386,0.12671,0.11688,0.00983,0.543556
0.2,ID742,X13,6,BayesianNet,1,0.435174,0.564826,0.513821,0.487479,0.026342,0.538484
0.2,ID742,X13,6,IndependentHistogram,1,0.435174,0.564826,0.137746,0.135407,0.002339,0.562487
0.2,ID742,X13,6,PrivBayesEps1.0,1,0.435174,0.564826,0.13138,0.125473,0.005907,0.558919
0.2,ID742,X13,7,BayesianNet,1,0.426538,0.573462,0.475707,0.484106,-0.0084,0.581862
0.2,ID742,X13,7,IndependentHistogram,1,0.426538,0.573462,0.121427,0.114198,0.007229,0.566233
0.2,ID742,X13,7,PrivBayesEps1.0,1,0.426538,0.573462,0.113886,0.11632,-0.00243,0.575892
0.2,ID742,X13,8,BayesianNet,1,0.389855,0.610145,0.469036,0.464098,0.004938,0.605207
0.2,ID742,X13,8,IndependentHistogram,1,0.389855,0.610145,0.117885,0.115761,0.002124,0.608021
0.2,ID742,X13,8,PrivBayesEps1.0,1,0.389855,0.610145,0.123108,0.11322,0.009888,0.600257
0.2,ID742,X13,9,BayesianNet,1,0.402925,0.597075,0.468354,0.459631,0.008722,0.588353
0.2,ID742,X13,9,IndependentHistogram,1,0.402925,0.597075,0.124959,0.129964,-0.005,0.602075
0.2,ID742,X13,9,PrivBayesEps1.0,1,0.402925,0.597075,0.106382,0.114014,-0.00763,0.604705
0.2,ID926,X11,0,BayesianNet,1,0.621565,0.378435,0.597835,0.601586,-0.00375,0.382185
0.2,ID926,X11,0,IndependentHistogram,1,0.621565,0.378435,0.381137,0.375986,0.005151,0.373284
0.2,ID926,X11,0,PrivBayesEps1.0,1,0.621565,0.378435,0.169776,0.172715,-0.00294,0.381375
0.2,ID926,X11,1,BayesianNet,1,0.673803,0.326197,0.633128,0.631112,0.002016,0.324181
0.2,ID926,X11,1,IndependentHistogram,1,0.673803,0.326197,0.383476,0.377483,0.005992,0.320205
0.2,ID926,X11,1,PrivBayesEps1.0,1,0.673803,0.326197,0.180137,0.169312,0.010825,0.315372
0.2,ID926,X11,2,BayesianNet,1,0.690553,0.309447,0.64705,0.648349,-0.0013,0.310747
0.2,ID926,X11,2,IndependentHistogram,1,0.690553,0.309447,0.378629,0.369832,0.008797,0.30065
0.2,ID926,X11,2,PrivBayesEps1.0,1,0.690553,0.309447,0.169136,0.171087,-0.00195,0.311397
0.2,ID926,X11,3,BayesianNet,1,0.667425,0.332575,0.625119,0.620244,0.004875,0.3277
0.2,ID926,X11,3,IndependentHistogram,1,0.667425,0.332575,0.364442,0.372978,-0.00854,0.341115
0.2,ID926,X11,3,PrivBayesEps1.0,1,0.667425,0.332575,0.168516,0.167179,0.001337,0.331238
0.2,ID926,X11,4,BayesianNet,1,0.671171,0.328829,0.62953,0.638325,-0.0088,0.337629
0.2,ID926,X11,4,IndependentHistogram,1,0.671171,0.328829,0.380031,0.375286,0.004745,0.324084
0.2,ID926,X11,4,PrivBayesEps1.0,1,0.671171,0.328829,0.179061,0.168018,0.011042,0.317787
0.2,ID926,X11,5,BayesianNet,1,0.66248,0.33752,0.612654,0.615019,-0.00237,0.33989
0.2,ID926,X11,5,IndependentHistogram,1,0.66248,0.33752,0.372984,0.37378,-0.0008,0.33832
0.2,ID926,X11,5,PrivBayesEps1.0,1,0.66248,0.33752,0.163293,0.165735,-0.00244,0.33996
0.2,ID926,X11,6,BayesianNet,1,0.70058,0.29942,0.659374,0.666913,-0.00754,0.30696
0.2,ID926,X11,6,IndependentHistogram,1,0.70058,0.29942,0.384258,0.38416,9.80E-05,2.99E-01
0.2,ID926,X11,6,PrivBayesEps1.0,1,0.70058,0.29942,0.168481,0.168432,4.89E-05,2.99E-01
0.2,ID926,X11,7,BayesianNet,1,0.666102,0.333898,0.624355,0.630545,-0.00619,0.340088
0.2,ID926,X11,7,IndependentHistogram,1,0.666102,0.333898,0.405718,0.398078,0.00764,0.326258
0.2,ID926,X11,7,PrivBayesEps1.0,1,0.666102,0.333898,0.171268,0.183428,-0.01216,0.346058
0.2,ID926,X11,8,BayesianNet,1,0.691205,0.308795,0.632155,0.63929,-0.00713,0.315925
0.2,ID926,X11,8,IndependentHistogram,1,0.691205,0.308795,0.368749,0.366822,0.001926,0.306869
0.2,ID926,X11,8,PrivBayesEps1.0,1,0.691205,0.308795,0.171959,0.176267,-0.00431,0.313105
0.2,ID926,X11,9,BayesianNet,1,0.660351,0.339649,0.619887,0.623947,-0.00406,0.343709
0.2,ID926,X11,9,IndependentHistogram,1,0.660351,0.339649,0.364313,0.368459,-0.00415,0.343799
0.2,ID926,X11,9,PrivBayesEps1.0,1,0.660351,0.339649,0.17356,0.171706,0.001854,0.337795
0.2,ID926,X13,0,BayesianNet,1,0.554382,0.445618,0.528553,0.514299,0.014254,0.431364
0.2,ID926,X13,0,IndependentHistogram,1,0.554382,0.445618,0.338882,0.348461,-0.00958,0.455198
0.2,ID926,X13,0,PrivBayesEps1.0,1,0.554382,0.445618,0.178909,0.16983,0.009079,0.436539
0.2,ID926,X13,1,BayesianNet,1,0.537253,0.462747,0.509734,0.502124,0.00761,0.455137
0.2,ID926,X13,1,IndependentHistogram,1,0.537253,0.462747,0.340101,0.332701,0.0074,0.455347
0.2,ID926,X13,1,PrivBayesEps1.0,1,0.537253,0.462747,0.171962,0.176571,-0.00461,0.467357
0.2,ID926,X13,2,BayesianNet,1,0.536205,0.463795,0.510124,0.517306,-0.00718,0.470975
0.2,ID926,X13,2,IndependentHistogram,1,0.536205,0.463795,0.34215,0.337792,0.004358,0.459437
0.2,ID926,X13,2,PrivBayesEps1.0,1,0.536205,0.463795,0.177398,0.175044,0.002354,0.461441
0.2,ID926,X13,3,BayesianNet,1,0.598309,0.401691,0.566151,0.566867,-0.00072,0.402411
0.2,ID926,X13,3,IndependentHistogram,1,0.598309,0.401691,0.349111,0.34902,9.03E-05,4.02E-01
0.2,ID926,X13,3,PrivBayesEps1.0,1,0.598309,0.401691,0.173456,0.173462,-6.00E-06,4.02E-01
0.2,ID926,X13,4,BayesianNet,1,0.579803,0.420197,0.560178,0.560465,-0.00029,0.420487
0.2,ID926,X13,4,IndependentHistogram,1,0.579803,0.420197,0.344747,0.34499,-0.00024,0.420437
0.2,ID926,X13,4,PrivBayesEps1.0,1,0.579803,0.420197,0.174359,0.178988,-0.00463,0.424827
0.2,ID926,X13,5,BayesianNet,1,0.576204,0.423796,0.54778,0.549082,-0.0013,0.425096
0.2,ID926,X13,5,IndependentHistogram,1,0.576204,0.423796,0.340489,0.335307,0.005182,0.418614
0.2,ID926,X13,5,PrivBayesEps1.0,1,0.576204,0.423796,0.170976,0.164205,0.006771,0.417025
0.2,ID926,X13,6,BayesianNet,1,0.58005,0.41995,0.55694,0.555228,0.001712,0.418238
0.2,ID926,X13,6,IndependentHistogram,1,0.58005,0.41995,0.343672,0.340129,0.003543,0.416407
0.2,ID926,X13,6,PrivBayesEps1.0,1,0.58005,0.41995,0.166406,0.171753,-0.00535,0.4253
0.2,ID926,X13,7,BayesianNet,1,0.580509,0.419491,0.561734,0.568634,-0.0069,0.426391
0.2,ID926,X13,7,IndependentHistogram,1,0.580509,0.419491,0.355745,0.351143,0.004602,0.414889
0.2,ID926,X13,7,PrivBayesEps1.0,1,0.580509,0.419491,0.177751,0.172297,0.005455,0.414036
0.2,ID926,X13,8,BayesianNet,1,0.607362,0.392638,0.576049,0.570537,0.005512,0.387126
0.2,ID926,X13,8,IndependentHistogram,1,0.607362,0.392638,0.358428,0.353585,0.004843,0.387795
0.2,ID926,X13,8,PrivBayesEps1.0,1,0.607362,0.392638,0.166111,0.173858,-0.00775,0.400388
0.2,ID926,X13,9,BayesianNet,1,0.572302,0.427698,0.539863,0.556196,-0.01633,0.444028
0.2,ID926,X13,9,IndependentHistogram,1,0.572302,0.427698,0.344998,0.343302,0.001696,0.426002
0.2,ID926,X13,9,PrivBayesEps1.0,1,0.572302,0.427698,0.169952,0.167853,0.002099,0.425599
