Dataset,TargetID,SensitiveAttribute,Run,TargetModel,ProbCorrectRawIn,ProbCorrectRawOut,AdvantageRaw,ProbCorrectSynIn,ProbCorrectSynOut,AdvantageSyn,PrivacyAdvantage
sigma=0.2,ID624,X13,5,BayesianNet,1,0.156393,0.843607,0.136888,0.140251,-0.00336,0.846967
sigma=0.2,ID624,X13,5,IndependentHistogram,1,0.156393,0.843607,0.125415,0.136046,-0.01063,0.854237
sigma=0.2,ID624,X13,5,PrivBayesEps1.0,1,0.156393,0.843607,0.083581,0.095946,-0.01237,0.855977
sigma=0.2,ID624,X13,6,BayesianNet,1,0.154143,0.845857,0.173804,0.158347,0.015457,0.8304
sigma=0.2,ID624,X13,6,IndependentHistogram,1,0.154143,0.845857,0.118669,0.126778,-0.00811,0.853967
sigma=0.2,ID624,X13,6,PrivBayesEps1.0,1,0.154143,0.845857,0.091291,0.092743,-0.00145,0.847307
sigma=0.2,ID624,X13,7,BayesianNet,1,0.160115,0.839885,0.168795,0.170451,-0.00166,0.841545
sigma=0.2,ID624,X13,7,IndependentHistogram,1,0.160115,0.839885,0.127856,0.130317,-0.00246,0.842345
sigma=0.2,ID624,X13,7,PrivBayesEps1.0,1,0.160115,0.839885,0.081832,0.091191,-0.00936,0.849245
sigma=0.2,ID624,X13,8,BayesianNet,1,0.171692,0.828308,0.174028,0.174234,-0.00021,0.828518
sigma=0.2,ID624,X13,8,IndependentHistogram,1,0.171692,0.828308,0.123635,0.125785,-0.00215,0.830458
sigma=0.2,ID624,X13,8,PrivBayesEps1.0,1,0.171692,0.828308,0.100197,0.088905,0.011292,0.817016
sigma=0.2,ID624,X13,9,BayesianNet,1,0.131952,0.868048,0.11882,0.118497,0.000323,0.867725
sigma=0.2,ID624,X13,9,IndependentHistogram,1,0.131952,0.868048,0.128048,0.126294,0.001753,0.866295
sigma=0.2,ID624,X13,9,PrivBayesEps1.0,1,0.131952,0.868048,0.097405,0.085698,0.011707,0.856341
sigma=0.2,ID742,X11,0,BayesianNet,1,0.359896,0.640104,0.334108,0.341674,-0.00757,0.647674
sigma=0.2,ID742,X11,0,IndependentHistogram,1,0.359896,0.640104,0.09738,0.093796,0.003584,0.63652
sigma=0.2,ID742,X11,0,PrivBayesEps1.0,1,0.359896,0.640104,0.081898,0.075887,0.006011,0.634093
sigma=0.2,ID742,X11,1,BayesianNet,1,0.360612,0.639388,0.361664,0.358533,0.003131,0.636257
sigma=0.2,ID742,X11,1,IndependentHistogram,1,0.360612,0.639388,0.087936,0.083507,0.004429,0.634959
sigma=0.2,ID742,X11,1,PrivBayesEps1.0,1,0.360612,0.639388,0.093478,0.089693,0.003785,0.635603
sigma=0.2,ID742,X11,2,BayesianNet,1,0.40303,0.59697,0.355533,0.351236,0.004298,0.592672
sigma=0.2,ID742,X11,2,IndependentHistogram,1,0.40303,0.59697,0.096451,0.10414,-0.00769,0.60466
sigma=0.2,ID742,X11,2,PrivBayesEps1.0,1,0.40303,0.59697,0.07757,0.097258,-0.01969,0.61666
sigma=0.2,ID742,X11,3,BayesianNet,1,0.367664,0.632336,0.374724,0.369003,0.005721,0.626615
sigma=0.2,ID742,X11,3,IndependentHistogram,1,0.367664,0.632336,0.092136,0.093042,-0.00091,0.633246
sigma=0.2,ID742,X11,3,PrivBayesEps1.0,1,0.367664,0.632336,0.088041,0.096661,-0.00862,0.640956
sigma=0.2,ID742,X11,4,BayesianNet,1,0.380678,0.619322,0.362508,0.360733,0.001775,0.617547
sigma=0.2,ID742,X11,4,IndependentHistogram,1,0.380678,0.619322,0.091172,0.096865,-0.00569,0.625012
sigma=0.2,ID742,X11,4,PrivBayesEps1.0,1,0.380678,0.619322,0.084135,0.085244,-0.00111,0.620432
sigma=0.2,ID742,X11,5,BayesianNet,1,0.41471,0.58529,0.394973,0.401687,-0.00671,0.592
sigma=0.2,ID742,X11,5,IndependentHistogram,1,0.41471,0.58529,0.098377,0.105975,-0.0076,0.59289
sigma=0.2,ID742,X11,5,PrivBayesEps1.0,1,0.41471,0.58529,0.095666,0.089846,0.00582,0.57947
sigma=0.2,ID742,X11,6,BayesianNet,1,0.363832,0.636168,0.343879,0.330389,0.01349,0.622678
sigma=0.2,ID742,X11,6,IndependentHistogram,1,0.363832,0.636168,0.086943,0.093508,-0.00657,0.642738
sigma=0.2,ID742,X11,6,PrivBayesEps1.0,1,0.363832,0.636168,0.080695,0.06741,0.013285,0.622883
sigma=0.2,ID742,X11,7,BayesianNet,1,0.397154,0.602846,0.376097,0.367615,0.008482,0.594364
sigma=0.2,ID742,X11,7,IndependentHistogram,1,0.397154,0.602846,0.102069,0.099313,0.002756,0.60009
sigma=0.2,ID742,X11,7,PrivBayesEps1.0,1,0.397154,0.602846,0.078004,0.095322,-0.01732,0.620166
sigma=0.2,ID742,X11,8,BayesianNet,1,0.385875,0.614125,0.354421,0.363895,-0.00947,0.623595
sigma=0.2,ID742,X11,8,IndependentHistogram,1,0.385875,0.614125,0.104456,0.09788,0.006576,0.607549
sigma=0.2,ID742,X11,8,PrivBayesEps1.0,1,0.385875,0.614125,0.090347,0.084402,0.005945,0.60818
sigma=0.2,ID742,X11,9,BayesianNet,1,0.400217,0.599783,0.387488,0.388568,-0.00108,0.600863
sigma=0.2,ID742,X11,9,IndependentHistogram,1,0.400217,0.599783,0.095358,0.101582,-0.00622,0.606003
sigma=0.2,ID742,X11,9,PrivBayesEps1.0,1,0.400217,0.599783,0.089823,0.078575,0.011248,0.588535
sigma=0.2,ID742,X13,0,BayesianNet,1,0.327934,0.672066,0.320381,0.327064,-0.00668,0.678746
sigma=0.2,ID742,X13,0,IndependentHistogram,1,0.327934,0.672066,0.089767,0.088927,0.00084,0.671226
sigma=0.2,ID742,X13,0,PrivBayesEps1.0,1,0.327934,0.672066,0.080931,0.072019,0.008912,0.663154
sigma=0.2,ID742,X13,1,BayesianNet,1,0.331581,0.668419,0.260217,0.265556,-0.00534,0.673759
sigma=0.2,ID742,X13,1,IndependentHistogram,1,0.331581,0.668419,0.07118,0.071926,-0.00075,0.669169
sigma=0.2,ID742,X13,1,PrivBayesEps1.0,1,0.331581,0.668419,0.07813,0.081439,-0.00331,0.671729
sigma=0.2,ID742,X13,2,BayesianNet,1,0.315931,0.684069,0.316418,0.328232,-0.01181,0.695879
sigma=0.2,ID742,X13,2,IndependentHistogram,1,0.315931,0.684069,0.0882,0.083186,0.005014,0.679055
sigma=0.2,ID742,X13,2,PrivBayesEps1.0,1,0.315931,0.684069,0.082107,0.090023,-0.00792,0.691989
sigma=0.2,ID742,X13,3,BayesianNet,1,0.338401,0.661599,0.275289,0.272523,0.002766,0.658833
sigma=0.2,ID742,X13,3,IndependentHistogram,1,0.338401,0.661599,0.074241,0.080408,-0.00617,0.667769
sigma=0.2,ID742,X13,3,PrivBayesEps1.0,1,0.338401,0.661599,0.082245,0.080247,0.001998,0.659601
sigma=0.2,ID742,X13,4,BayesianNet,1,0.30518,0.69482,0.274718,0.266834,0.007883,0.686937
sigma=0.2,ID742,X13,4,IndependentHistogram,1,0.30518,0.69482,0.081204,0.073554,0.00765,0.68717
sigma=0.2,ID742,X13,4,PrivBayesEps1.0,1,0.30518,0.69482,0.064722,0.082578,-0.01786,0.71268
sigma=0.2,ID742,X13,5,BayesianNet,1,0.346312,0.653688,0.316072,0.30126,0.014812,0.638876
sigma=0.2,ID742,X13,5,IndependentHistogram,1,0.346312,0.653688,0.08498,0.094235,-0.00926,0.662948
sigma=0.2,ID742,X13,5,PrivBayesEps1.0,1,0.346312,0.653688,0.08664,0.090031,-0.00339,0.657078
sigma=0.2,ID742,X13,6,BayesianNet,1,0.32506,0.67494,0.299136,0.297005,0.002132,0.672808
sigma=0.2,ID742,X13,6,IndependentHistogram,1,0.32506,0.67494,0.077621,0.085418,-0.0078,0.68274
sigma=0.2,ID742,X13,6,PrivBayesEps1.0,1,0.32506,0.67494,0.094197,0.077576,0.01662,0.65832
sigma=0.2,ID742,X13,7,BayesianNet,1,0.323665,0.676335,0.31554,0.321034,-0.00549,0.681825
sigma=0.2,ID742,X13,7,IndependentHistogram,1,0.323665,0.676335,0.078586,0.084021,-0.00543,0.681765
sigma=0.2,ID742,X13,7,PrivBayesEps1.0,1,0.323665,0.676335,0.071709,0.076992,-0.00528,0.681615
sigma=0.2,ID742,X13,8,BayesianNet,1,0.335362,0.664638,0.306947,0.314445,-0.0075,0.672138
sigma=0.2,ID742,X13,8,IndependentHistogram,1,0.335362,0.664638,0.091907,0.074811,0.017096,0.647542
sigma=0.2,ID742,X13,8,PrivBayesEps1.0,1,0.335362,0.664638,0.086758,0.075467,0.011291,0.653347
sigma=0.2,ID742,X13,9,BayesianNet,1,0.305221,0.694779,0.275094,0.26369,0.011403,0.683376
sigma=0.2,ID742,X13,9,IndependentHistogram,1,0.305221,0.694779,0.067869,0.084069,-0.0162,0.710979
sigma=0.2,ID742,X13,9,PrivBayesEps1.0,1,0.305221,0.694779,0.069241,0.070244,-0.001,0.695779
sigma=0.2,ID926,X11,0,BayesianNet,1,0.347512,0.652488,0.354803,0.348275,0.006528,0.64596
sigma=0.2,ID926,X11,0,IndependentHistogram,1,0.347512,0.652488,0.185721,0.186053,-0.00033,0.652818
sigma=0.2,ID926,X11,0,PrivBayesEps1.0,1,0.347512,0.652488,0.106698,0.103338,0.00336,0.649128
sigma=0.2,ID926,X11,1,BayesianNet,1,0.335894,0.664106,0.361156,0.353917,0.00724,0.656866
sigma=0.2,ID926,X11,1,IndependentHistogram,1,0.335894,0.664106,0.185624,0.179324,0.0063,0.657806
sigma=0.2,ID926,X11,1,PrivBayesEps1.0,1,0.335894,0.664106,0.107915,0.107118,0.000797,0.663309
sigma=0.2,ID926,X11,2,BayesianNet,1,0.380002,0.619998,0.367145,0.359535,0.00761,0.612388
sigma=0.2,ID926,X11,2,IndependentHistogram,1,0.380002,0.619998,0.189025,0.19281,-0.00379,0.623788
sigma=0.2,ID926,X11,2,PrivBayesEps1.0,1,0.380002,0.619998,0.102772,0.110507,-0.00774,0.627738
sigma=0.2,ID926,X11,3,BayesianNet,1,0.354595,0.645405,0.374001,0.369061,0.00494,0.640465
sigma=0.2,ID926,X11,3,IndependentHistogram,1,0.354595,0.645405,0.183998,0.1867,-0.0027,0.648105
sigma=0.2,ID926,X11,3,PrivBayesEps1.0,1,0.354595,0.645405,0.096461,0.111074,-0.01461,0.660015
sigma=0.2,ID926,X11,4,BayesianNet,1,0.349997,0.650003,0.360782,0.3551,0.005681,0.644322
sigma=0.2,ID926,X11,4,IndependentHistogram,1,0.349997,0.650003,0.188561,0.186814,0.001746,0.648257
sigma=0.2,ID926,X11,4,PrivBayesEps1.0,1,0.349997,0.650003,0.098326,0.10473,-0.0064,0.656403
sigma=0.2,ID926,X11,5,BayesianNet,1,0.395828,0.604172,0.395063,0.401331,-0.00627,0.610442
sigma=0.2,ID926,X11,5,IndependentHistogram,1,0.395828,0.604172,0.195172,0.191989,0.003183,0.600989
sigma=0.2,ID926,X11,5,PrivBayesEps1.0,1,0.395828,0.604172,0.101215,0.104332,-0.00312,0.607292
sigma=0.2,ID926,X11,6,BayesianNet,1,0.324766,0.675234,0.34526,0.342752,0.002508,0.672726
sigma=0.2,ID926,X11,6,IndependentHistogram,1,0.324766,0.675234,0.177057,0.185492,-0.00843,0.683664
sigma=0.2,ID926,X11,6,PrivBayesEps1.0,1,0.324766,0.675234,0.102766,0.095553,0.007214,0.66802
sigma=0.2,ID926,X11,7,BayesianNet,1,0.377184,0.622816,0.370727,0.371599,-0.00087,0.623686
sigma=0.2,ID926,X11,7,IndependentHistogram,1,0.377184,0.622816,0.191369,0.189288,0.002081,0.620735
sigma=0.2,ID926,X11,7,PrivBayesEps1.0,1,0.377184,0.622816,0.106537,0.115301,-0.00876,0.631576
sigma=0.2,ID926,X11,8,BayesianNet,1,0.368958,0.631042,0.372684,0.371614,0.001069,0.629973
sigma=0.2,ID926,X11,8,IndependentHistogram,1,0.368958,0.631042,0.192285,0.196813,-0.00453,0.635572
sigma=0.2,ID926,X11,8,PrivBayesEps1.0,1,0.368958,0.631042,0.110473,0.104852,0.005621,0.625421
sigma=0.2,ID926,X11,9,BayesianNet,1,0.383234,0.616766,0.38625,0.380316,0.005934,0.610832
sigma=0.2,ID926,X11,9,IndependentHistogram,1,0.383234,0.616766,0.185976,0.188615,-0.00264,0.619406
sigma=0.2,ID926,X11,9,PrivBayesEps1.0,1,0.383234,0.616766,0.106285,0.103658,0.002627,0.614139
sigma=0.2,ID926,X13,0,BayesianNet,1,0.378531,0.621469,0.372935,0.367795,0.005141,0.616328
sigma=0.2,ID926,X13,0,IndependentHistogram,1,0.378531,0.621469,0.191459,0.194008,-0.00255,0.624019
sigma=0.2,ID926,X13,0,PrivBayesEps1.0,1,0.378531,0.621469,0.108448,0.101035,0.007413,0.614056
sigma=0.2,ID926,X13,1,BayesianNet,1,0.398168,0.601832,0.348468,0.348878,-0.00041,0.602242
sigma=0.2,ID926,X13,1,IndependentHistogram,1,0.398168,0.601832,0.174708,0.179129,-0.00442,0.606252
sigma=0.2,ID926,X13,1,PrivBayesEps1.0,1,0.398168,0.601832,0.106704,0.104273,0.002431,0.599401
sigma=0.2,ID926,X13,2,BayesianNet,1,0.402929,0.597071,0.37595,0.380665,-0.00472,0.601791
sigma=0.2,ID926,X13,2,IndependentHistogram,1,0.402929,0.597071,0.189305,0.187175,0.002131,0.59494
sigma=0.2,ID926,X13,2,PrivBayesEps1.0,1,0.402929,0.597071,0.106339,0.111668,-0.00533,0.602401
sigma=0.2,ID926,X13,3,BayesianNet,1,0.407576,0.592424,0.358394,0.362071,-0.00368,0.596104
sigma=0.2,ID926,X13,3,IndependentHistogram,1,0.407576,0.592424,0.188856,0.193757,-0.0049,0.597324
sigma=0.2,ID926,X13,3,PrivBayesEps1.0,1,0.407576,0.592424,0.107246,0.104892,0.002354,0.59007
sigma=0.2,ID926,X13,4,BayesianNet,1,0.408449,0.591551,0.364686,0.369316,-0.00463,0.596181
sigma=0.2,ID926,X13,4,IndependentHistogram,1,0.408449,0.591551,0.198056,0.190809,0.007247,0.584304
sigma=0.2,ID926,X13,4,PrivBayesEps1.0,1,0.408449,0.591551,0.105044,0.111175,-0.00613,0.597681
sigma=0.2,ID926,X13,5,BayesianNet,1,0.417221,0.582779,0.383553,0.38353,2.39E-05,5.83E-01
sigma=0.2,ID926,X13,5,IndependentHistogram,1,0.417221,0.582779,0.182423,0.191799,-0.00938,0.592159
sigma=0.2,ID926,X13,5,PrivBayesEps1.0,1,0.417221,0.582779,0.098427,0.108317,-0.00989,0.592669
sigma=0.2,ID926,X13,6,BayesianNet,1,0.386318,0.613682,0.351483,0.345184,0.006299,0.607383
sigma=0.2,ID926,X13,6,IndependentHistogram,1,0.386318,0.613682,0.179042,0.183538,-0.0045,0.618182
sigma=0.2,ID926,X13,6,PrivBayesEps1.0,1,0.386318,0.613682,0.105917,0.105012,0.000905,0.612777
sigma=0.2,ID926,X13,7,BayesianNet,1,0.401607,0.598393,0.372696,0.377327,-0.00463,0.603023
sigma=0.2,ID926,X13,7,IndependentHistogram,1,0.401607,0.598393,0.191206,0.190848,0.000359,0.598034
sigma=0.2,ID926,X13,7,PrivBayesEps1.0,1,0.401607,0.598393,0.109639,0.104008,0.005631,0.592762
sigma=0.2,ID926,X13,8,BayesianNet,1,0.399924,0.600076,0.364682,0.374848,-0.01017,0.610246
sigma=0.2,ID926,X13,8,IndependentHistogram,1,0.399924,0.600076,0.196192,0.192684,0.003508,0.596568
sigma=0.2,ID926,X13,8,PrivBayesEps1.0,1,0.399924,0.600076,0.102343,0.104172,-0.00183,0.601906
sigma=0.2,ID926,X13,9,BayesianNet,1,0.400483,0.599517,0.369914,0.360713,0.009202,0.590315
sigma=0.2,ID926,X13,9,IndependentHistogram,1,0.400483,0.599517,0.182215,0.187946,-0.00573,0.605247
sigma=0.2,ID926,X13,9,PrivBayesEps1.0,1,0.400483,0.599517,0.109281,0.099901,0.00938,0.590137
